Date,Season,Home Team,Away Team,FTHG,FTAG,Winner,Points_H,Points_A,xG_H,xG_A,Poss_H,Poss_A
2003-09-28,2003,Blackburn,Fulham,0,2,Unknown,0,0,1.97,1.63,51.3,48.7
2003-09-28,2003,Charlton,Liverpool,3,2,Charlton,3,0,2.81,0.75,58.3,41.7
2003-09-28,2003,Everton,Leeds,4,0,Everton,3,0,2.55,2.27,51.6,48.4
2003-09-28,2003,Man City,Tottenham,0,0,Unknown,0,0,1.84,0.58,46.1,53.9
2003-10-04,2003,Fulham,Leicester,2,0,Fulham,3,0,1.32,2.68,59.2,40.8
2003-10-04,2003,Leeds,Blackburn,2,1,Leeds,3,0,3.49,0.85,58.8,41.2
2003-10-04,2003,Liverpool,Arsenal,1,2,Unknown,0,0,1.78,0.82,55.3,44.7
2003-10-04,2003,Man United,Birmingham,3,0,Man United,3,0,1.85,0.94,52.0,48.0
2003-10-04,2003,Newcastle,Southampton,1,0,Newcastle,3,0,0.99,2.9,46.4,53.6
2003-10-04,2003,Portsmouth,Charlton,1,2,Unknown,0,0,2.88,2.23,56.9,43.1
2003-10-04,2003,Tottenham,Everton,3,0,Tottenham,3,0,2.58,2.5,46.1,53.9
2003-10-04,2003,Wolves,Man City,1,0,Wolves,3,0,1.16,1.49,46.0,54.0
2003-10-05,2003,Aston Villa,Bolton,1,1,Unknown,0,0,0.75,1.34,53.1,46.9
2003-10-05,2003,Middlesbrough,Chelsea,1,2,Unknown,0,0,2.54,1.09,47.4,52.6
2003-10-14,2003,Birmingham,Chelsea,0,0,Unknown,0,0,2.46,1.7,45.1,54.9
2003-10-18,2003,Arsenal,Chelsea,2,1,Arsenal,3,0,1.32,1.88,51.3,48.7
2003-10-18,2003,Fulham,Wolves,0,0,Unknown,0,0,3.35,2.08,47.1,52.9
2003-10-18,2003,Leeds,Man United,0,1,Unknown,0,0,0.95,1.14,47.4,52.6
2003-10-18,2003,Man City,Bolton,6,2,Man City,3,0,1.8,2.87,46.2,53.8
2003-10-18,2003,Middlesbrough,Newcastle,0,1,Unknown,0,0,3.33,0.92,48.1,51.9
2003-10-18,2003,Portsmouth,Liverpool,1,0,Portsmouth,3,0,1.76,2.91,55.7,44.3
2003-10-19,2003,Birmingham,Aston Villa,0,0,Unknown,0,0,2.42,0.54,57.1,42.9
2003-10-19,2003,Everton,Southampton,0,0,Unknown,0,0,1.69,1.7,51.8,48.2
2003-10-19,2003,Leicester,Tottenham,1,2,Unknown,0,0,1.32,1.33,52.6,47.4
2003-10-20,2003,Blackburn,Charlton,0,1,Unknown,0,0,3.45,1.62,45.5,54.5
2003-10-21,2003,Fulham,Newcastle,2,3,Unknown,0,0,1.73,1.93,46.0,54.0
2003-10-25,2003,Aston Villa,Everton,0,0,Unknown,0,0,3.18,1.59,48.9,51.1
2003-10-25,2003,Bolton,Birmingham,0,1,Unknown,0,0,1.19,1.54,53.2,46.8
2003-10-25,2003,Chelsea,Man City,1,0,Chelsea,3,0,1.14,2.33,56.1,43.9
2003-10-25,2003,Liverpool,Leeds,3,1,Liverpool,3,0,0.59,2.21,54.1,45.9
2003-10-25,2003,Man United,Fulham,1,3,Unknown,0,0,2.46,2.58,50.9,49.1
2003-10-25,2003,Newcastle,Portsmouth,3,0,Newcastle,3,0,1.61,1.12,46.8,53.2
2003-10-25,2003,Southampton,Blackburn,2,0,Southampton,3,0,3.09,2.02,56.7,43.3
2003-10-25,2003,Wolves,Leicester,4,3,Wolves,3,0,1.92,1.96,50.5,49.5
2003-10-26,2003,Charlton,Arsenal,1,1,Unknown,0,0,3.4,1.42,56.0,44.0
2003-10-26,2003,Tottenham,Middlesbrough,0,0,Unknown,0,0,1.06,1.72,52.7,47.3
2003-11-01,2003,Everton,Chelsea,0,1,Unknown,0,0,3.11,1.28,56.1,43.9
2003-11-01,2003,Leeds,Arsenal,1,4,Unknown,0,0,2.83,0.85,58.6,41.4
2003-11-01,2003,Man United,Portsmouth,3,0,Man United,3,0,2.81,1.03,58.8,41.2
2003-11-01,2003,Middlesbrough,Wolves,2,0,Middlesbrough,3,0,3.03,0.76,53.0,47.0
2003-11-01,2003,Newcastle,Aston Villa,1,1,Unknown,0,0,2.78,2.21,52.7,47.3
2003-11-01,2003,Southampton,Man City,0,2,Unknown,0,0,2.38,2.15,49.0,51.0
2003-11-01,2003,Tottenham,Bolton,0,1,Unknown,0,0,0.89,2.88,59.0,41.0
2003-11-02,2003,Fulham,Liverpool,1,2,Unknown,0,0,0.6,2.32,51.9,48.1
2003-11-02,2003,Leicester,Blackburn,2,0,Leicester,3,0,3.26,0.63,46.9,53.1
2003-11-03,2003,Birmingham,Charlton,1,2,Unknown,0,0,2.35,2.71,51.5,48.5
2003-11-08,2003,Arsenal,Tottenham,2,1,Arsenal,3,0,2.89,2.66,46.9,53.1
2003-11-08,2003,Aston Villa,Middlesbrough,0,2,Unknown,0,0,1.94,1.61,52.5,47.5
2003-11-08,2003,Bolton,Southampton,0,0,Unknown,0,0,0.85,1.96,53.4,46.6
2003-11-08,2003,Charlton,Fulham,3,1,Charlton,3,0,0.88,2.94,50.1,49.9
2003-11-08,2003,Portsmouth,Leeds,6,1,Portsmouth,3,0,2.56,1.83,46.1,53.9
2003-11-08,2003,Wolves,Birmingham,1,1,Unknown,0,0,1.79,2.76,59.2,40.8
2003-11-09,2003,Chelsea,Newcastle,5,0,Chelsea,3,0,1.1,0.71,56.6,43.4
2003-11-09,2003,Liverpool,Man United,1,2,Unknown,0,0,1.97,0.98,57.6,42.4
2003-11-09,2003,Man City,Leicester,0,3,Unknown,0,0,0.69,1.6,50.5,49.5
2003-11-10,2003,Blackburn,Everton,2,1,Blackburn,3,0,2.25,1.96,56.4,43.6
2003-11-22,2003,Birmingham,Arsenal,0,3,Unknown,0,0,1.31,2.54,52.3,47.7
2003-11-22,2003,Everton,Wolves,2,0,Everton,3,0,2.89,2.97,48.0,52.0
2003-11-22,2003,Leeds,Bolton,0,2,Unknown,0,0,1.43,1.47,46.9,53.1
2003-11-22,2003,Leicester,Charlton,1,1,Unknown,0,0,1.87,0.62,50.2,49.8
2003-11-22,2003,Man United,Blackburn,2,1,Man United,3,0,0.53,2.5,47.1,52.9
2003-11-22,2003,Middlesbrough,Liverpool,0,0,Unknown,0,0,0.72,2.01,60.0,40.0
2003-11-22,2003,Newcastle,Man City,3,0,Newcastle,3,0,1.68,1.0,45.7,54.3
2003-11-22,2003,Southampton,Chelsea,0,1,Unknown,0,0,1.94,1.74,51.6,48.4
2003-11-23,2003,Tottenham,Aston Villa,2,1,Tottenham,3,0,2.3,2.36,51.8,48.2
2003-11-24,2003,Fulham,Portsmouth,2,0,Fulham,3,0,1.37,2.43,49.5,50.5
2003-11-29,2003,Aston Villa,Southampton,1,0,Aston Villa,3,0,2.58,1.75,53.6,46.4
2003-11-29,2003,Blackburn,Tottenham,1,0,Blackburn,3,0,3.08,1.26,47.2,52.8
2003-11-29,2003,Bolton,Everton,2,0,Bolton,3,0,2.84,2.93,56.8,43.2
2003-11-29,2003,Charlton,Leeds,0,1,Unknown,0,0,0.62,2.16,50.0,50.0
2003-11-29,2003,Portsmouth,Leicester,0,2,Unknown,0,0,1.94,1.52,53.9,46.1
2003-11-29,2003,Wolves,Newcastle,1,1,Unknown,0,0,0.81,1.2,55.7,44.3
2003-11-30,2003,Arsenal,Fulham,0,0,Unknown,0,0,1.23,2.33,58.3,41.7
2003-11-30,2003,Chelsea,Man United,1,0,Chelsea,3,0,3.46,1.11,57.5,42.5
2003-11-30,2003,Liverpool,Birmingham,3,1,Liverpool,3,0,0.93,0.93,54.1,45.9
2003-11-30,2003,Man City,Middlesbrough,0,1,Unknown,0,0,2.0,1.82,50.8,49.2
2003-12-06,2003,Birmingham,Blackburn,0,4,Unknown,0,0,2.35,1.22,52.5,47.5
2003-12-06,2003,Fulham,Bolton,2,1,Fulham,3,0,2.61,2.07,56.5,43.5
2003-12-06,2003,Leeds,Chelsea,1,1,Unknown,0,0,2.18,0.79,58.2,41.8
2003-12-06,2003,Leicester,Arsenal,1,1,Unknown,0,0,0.53,2.14,46.6,53.4
2003-12-06,2003,Man United,Aston Villa,4,0,Man United,3,0,1.48,1.21,50.8,49.2
2003-12-06,2003,Middlesbrough,Portsmouth,0,0,Unknown,0,0,2.05,0.5,56.6,43.4
2003-12-06,2003,Newcastle,Liverpool,1,1,Unknown,0,0,0.76,0.82,51.5,48.5
2003-12-06,2003,Tottenham,Wolves,5,2,Tottenham,3,0,1.55,2.83,50.0,50.0
2003-12-07,2003,Everton,Man City,0,0,Unknown,0,0,0.6,2.67,51.2,48.8
2003-12-07,2003,Southampton,Charlton,3,2,Southampton,3,0,0.74,1.08,54.0,46.0
2003-12-13,2003,Chelsea,Bolton,1,2,Unknown,0,0,1.69,2.45,60.0,40.0
2003-12-13,2003,Leicester,Birmingham,0,2,Unknown,0,0,0.9,2.02,52.4,47.6
2003-12-13,2003,Liverpool,Southampton,1,2,Unknown,0,0,2.2,2.93,48.1,51.9
2003-12-13,2003,Man United,Man City,3,1,Man United,3,0,2.57,1.43,47.4,52.6
2003-12-13,2003,Middlesbrough,Charlton,0,0,Unknown,0,0,2.9,2.2,45.6,54.4
2003-12-13,2003,Newcastle,Tottenham,4,0,Newcastle,3,0,1.1,0.66,53.4,46.6
2003-12-13,2003,Portsmouth,Everton,1,2,Unknown,0,0,1.0,1.49,53.2,46.8
2003-12-14,2003,Arsenal,Blackburn,1,0,Arsenal,3,0,0.81,2.91,48.1,51.9
2003-12-14,2003,Aston Villa,Wolves,3,2,Aston Villa,3,0,2.41,1.85,55.4,44.6
2003-12-14,2003,Leeds,Fulham,3,2,Leeds,3,0,2.62,1.22,56.1,43.9
2003-12-20,2003,Blackburn,Aston Villa,0,2,Unknown,0,0,0.59,0.8,48.9,51.1
2003-12-20,2003,Bolton,Arsenal,1,1,Unknown,0,0,3.31,2.26,50.2,49.8
2003-12-20,2003,Charlton,Newcastle,0,0,Unknown,0,0,0.66,2.11,59.9,40.1
2003-12-20,2003,Everton,Leicester,3,2,Everton,3,0,2.12,1.43,50.6,49.4
2003-12-20,2003,Fulham,Chelsea,0,1,Unknown,0,0,2.63,2.88,56.4,43.6
2003-12-21,2003,Southampton,Portsmouth,3,0,Southampton,3,0,3.11,0.56,51.8,48.2
2003-12-21,2003,Tottenham,Man United,1,2,Unknown,0,0,2.64,1.26,56.9,43.1
2003-12-22,2003,Man City,Leeds,1,1,Unknown,0,0,2.91,2.8,56.5,43.5
2003-12-26,2003,Arsenal,Wolves,3,0,Arsenal,3,0,1.52,1.3,55.0,45.0
2003-12-26,2003,Birmingham,Man City,2,1,Birmingham,3,0,2.94,1.13,57.8,42.2
2003-12-26,2003,Blackburn,Middlesbrough,2,2,Unknown,0,0,0.74,1.84,59.1,40.9
2003-12-26,2003,Charlton,Chelsea,4,2,Charlton,3,0,3.18,2.56,53.7,46.3
2003-12-26,2003,Fulham,Southampton,2,0,Fulham,3,0,2.14,0.76,48.6,51.4
2003-12-26,2003,Leeds,Aston Villa,0,0,Unknown,0,0,2.95,2.86,51.0,49.0
2003-12-26,2003,Leicester,Newcastle,1,1,Unknown,0,0,1.86,2.49,56.4,43.6
2003-12-26,2003,Liverpool,Bolton,3,1,Liverpool,3,0,2.43,0.95,54.8,45.2
2003-12-26,2003,Man United,Everton,3,2,Man United,3,0,2.08,2.28,47.7,52.3
2003-12-26,2003,Portsmouth,Tottenham,2,0,Portsmouth,3,0,2.69,1.46,45.8,54.2
2003-12-28,2003,Aston Villa,Fulham,3,0,Aston Villa,3,0,0.74,1.51,55.2,44.8
2003-12-28,2003,Bolton,Leicester,2,2,Unknown,0,0,0.68,2.46,48.8,51.2
2003-12-28,2003,Chelsea,Portsmouth,3,0,Chelsea,3,0,1.24,2.91,52.5,47.5
2003-12-28,2003,Everton,Birmingham,1,0,Everton,3,0,0.98,0.82,56.2,43.8
2003-12-28,2003,Man City,Liverpool,2,2,Unknown,0,0,3.12,1.55,53.4,46.6
2003-12-28,2003,Middlesbrough,Man United,0,1,Unknown,0,0,1.16,1.7,46.2,53.8
2003-12-28,2003,Newcastle,Blackburn,0,1,Unknown,0,0,3.43,1.44,47.8,52.2
2003-12-28,2003,Tottenham,Charlton,0,1,Unknown,0,0,1.51,1.41,48.3,51.7
2003-12-28,2003,Wolves,Leeds,3,1,Wolves,3,0,1.05,0.63,48.9,51.1
2003-12-29,2003,Southampton,Arsenal,0,1,Unknown,0,0,2.87,2.21,53.5,46.5
2004-01-06,2004,Aston Villa,Portsmouth,2,1,Aston Villa,3,0,2.48,1.59,52.6,47.4
2004-01-07,2004,Bolton,Man United,1,2,Unknown,0,0,1.99,0.99,48.0,52.0
2004-01-07,2004,Chelsea,Liverpool,0,1,Unknown,0,0,2.17,2.54,46.0,54.0
2004-01-07,2004,Everton,Arsenal,1,1,Unknown,0,0,2.66,2.51,47.6,52.4
2004-01-07,2004,Man City,Charlton,1,1,Unknown,0,0,1.19,1.72,59.8,40.2
2004-01-07,2004,Middlesbrough,Fulham,2,1,Middlesbrough,3,0,3.49,1.25,52.0,48.0
2004-01-07,2004,Newcastle,Leeds,1,0,Newcastle,3,0,3.42,2.1,58.0,42.0
2004-01-07,2004,Southampton,Leicester,0,0,Unknown,0,0,2.45,1.22,57.7,42.3
2004-01-07,2004,Tottenham,Birmingham,4,1,Tottenham,3,0,1.1,1.09,52.7,47.3
2004-01-07,2004,Wolves,Blackburn,2,2,Unknown,0,0,2.54,2.33,55.6,44.4
2004-01-10,2004,Arsenal,Middlesbrough,4,1,Arsenal,3,0,0.72,0.6,47.9,52.1
2004-01-10,2004,Birmingham,Southampton,2,1,Birmingham,3,0,0.59,0.74,55.3,44.7
2004-01-10,2004,Blackburn,Bolton,3,4,Unknown,0,0,1.27,0.52,49.1,50.9
2004-01-10,2004,Charlton,Wolves,2,0,Charlton,3,0,1.89,0.88,57.5,42.5
2004-01-10,2004,Fulham,Everton,2,1,Fulham,3,0,3.1,0.67,46.3,53.7
2004-01-10,2004,Leeds,Tottenham,0,1,Unknown,0,0,2.68,2.99,56.6,43.4
2004-01-10,2004,Liverpool,Aston Villa,1,0,Liverpool,3,0,2.73,1.22,46.5,53.5
2004-01-10,2004,Portsmouth,Man City,4,2,Portsmouth,3,0,1.78,0.87,58.2,41.8
2004-01-11,2004,Leicester,Chelsea,0,4,Unknown,0,0,1.54,1.1,49.6,50.4
2004-01-11,2004,Man United,Newcastle,0,0,Unknown,0,0,1.61,2.84,54.8,45.2
2004-01-17,2004,Bolton,Portsmouth,1,0,Bolton,3,0,3.46,1.8,52.3,47.7
2004-01-17,2004,Everton,Charlton,0,1,Unknown,0,0,0.62,1.41,50.5,49.5
2004-01-17,2004,Man City,Blackburn,1,1,Unknown,0,0,3.1,2.68,54.7,45.3
2004-01-17,2004,Middlesbrough,Leicester,3,3,Unknown,0,0,2.24,1.49,59.2,40.8
2004-01-17,2004,Southampton,Leeds,2,1,Southampton,3,0,1.82,1.34,45.6,54.4
2004-01-17,2004,Tottenham,Liverpool,2,1,Tottenham,3,0,2.68,1.02,58.8,41.2
2004-01-17,2004,Wolves,Man United,1,0,Wolves,3,0,1.96,1.44,54.1,45.9
2004-01-18,2004,Aston Villa,Arsenal,0,2,Unknown,0,0,3.12,1.29,57.1,42.9
2004-01-18,2004,Chelsea,Birmingham,0,0,Unknown,0,0,3.2,2.19,50.8,49.2
2004-01-19,2004,Newcastle,Fulham,3,1,Newcastle,3,0,1.77,1.22,52.1,47.9
2004-01-21,2004,Wolves,Liverpool,1,1,Unknown,0,0,1.33,1.94,58.0,42.0
2004-01-31,2004,Birmingham,Newcastle,1,1,Unknown,0,0,2.28,0.66,51.2,48.8
2004-01-31,2004,Charlton,Bolton,1,2,Unknown,0,0,3.24,0.98,53.0,47.0
2004-01-31,2004,Fulham,Tottenham,2,1,Fulham,3,0,1.13,1.52,45.3,54.7
2004-01-31,2004,Leeds,Middlesbrough,0,3,Unknown,0,0,2.37,2.84,47.4,52.6
2004-01-31,2004,Leicester,Aston Villa,0,5,Unknown,0,0,2.39,1.44,54.6,45.4
2004-01-31,2004,Liverpool,Everton,0,0,Unknown,0,0,2.7,2.16,55.8,44.2
2004-01-31,2004,Man United,Southampton,3,2,Man United,3,0,0.89,1.14,53.7,46.3
2004-01-31,2004,Portsmouth,Wolves,0,0,Unknown,0,0,2.65,0.82,47.1,52.9
2004-02-01,2004,Arsenal,Man City,2,1,Arsenal,3,0,3.23,0.65,51.7,48.3
2004-02-01,2004,Blackburn,Chelsea,2,3,Unknown,0,0,1.04,1.26,50.3,49.7
2004-02-07,2004,Aston Villa,Leeds,2,0,Aston Villa,3,0,1.21,0.89,52.4,47.6
2004-02-07,2004,Bolton,Liverpool,2,2,Unknown,0,0,3.41,0.94,58.1,41.9
2004-02-07,2004,Everton,Man United,3,4,Unknown,0,0,1.04,2.4,56.6,43.4
2004-02-07,2004,Middlesbrough,Blackburn,0,1,Unknown,0,0,3.06,0.54,46.3,53.7
2004-02-07,2004,Newcastle,Leicester,3,1,Newcastle,3,0,1.98,1.89,58.4,41.6
2004-02-07,2004,Southampton,Fulham,0,0,Unknown,0,0,1.24,1.45,52.1,47.9
2004-02-07,2004,Tottenham,Portsmouth,4,3,Tottenham,3,0,3.11,1.77,56.2,43.8
2004-02-07,2004,Wolves,Arsenal,1,3,Unknown,0,0,1.84,1.91,47.1,52.9
2004-02-08,2004,Chelsea,Charlton,1,0,Chelsea,3,0,2.04,1.28,55.1,44.9
2004-02-08,2004,Man City,Birmingham,0,0,Unknown,0,0,1.58,1.24,48.5,51.5
2004-02-10,2004,Arsenal,Southampton,2,0,Arsenal,3,0,2.28,2.33,51.6,48.4
2004-02-10,2004,Leeds,Wolves,4,1,Leeds,3,0,0.99,2.68,45.3,54.7
2004-02-10,2004,Leicester,Bolton,1,1,Unknown,0,0,1.67,0.98,47.3,52.7
2004-02-11,2004,Birmingham,Everton,3,0,Birmingham,3,0,3.41,0.74,46.4,53.6
2004-02-11,2004,Blackburn,Newcastle,1,1,Unknown,0,0,1.27,2.74,48.6,51.4
2004-02-11,2004,Charlton,Tottenham,2,4,Unknown,0,0,2.47,1.37,46.5,53.5
2004-02-11,2004,Fulham,Aston Villa,1,2,Unknown,0,0,1.48,1.88,55.4,44.6
2004-02-11,2004,Liverpool,Man City,2,1,Liverpool,3,0,2.82,1.4,45.4,54.6
2004-02-11,2004,Man United,Middlesbrough,2,3,Unknown,0,0,0.89,0.81,54.3,45.7
2004-02-11,2004,Portsmouth,Chelsea,0,2,Unknown,0,0,3.41,1.97,47.1,52.9
2004-02-21,2004,Bolton,Man City,1,3,Unknown,0,0,1.86,1.81,59.2,40.8
2004-02-21,2004,Charlton,Blackburn,3,2,Charlton,3,0,1.21,1.01,59.0,41.0
2004-02-21,2004,Chelsea,Arsenal,1,2,Unknown,0,0,0.72,1.63,48.4,51.6
2004-02-21,2004,Man United,Leeds,1,1,Unknown,0,0,1.01,2.49,54.2,45.8
2004-02-21,2004,Newcastle,Middlesbrough,2,1,Newcastle,3,0,2.06,1.98,45.4,54.6
2004-02-21,2004,Southampton,Everton,3,3,Unknown,0,0,1.51,0.74,59.0,41.0
2004-02-21,2004,Wolves,Fulham,2,1,Wolves,3,0,2.99,1.87,52.8,47.2
2004-02-22,2004,Aston Villa,Birmingham,2,2,Unknown,0,0,1.79,2.26,45.6,54.4
2004-02-22,2004,Tottenham,Leicester,4,4,Unknown,0,0,1.25,2.48,50.1,49.9
2004-02-28,2004,Arsenal,Charlton,2,1,Arsenal,3,0,2.35,2.07,46.2,53.8
2004-02-28,2004,Blackburn,Southampton,1,1,Unknown,0,0,2.62,0.88,50.9,49.1
2004-02-28,2004,Everton,Aston Villa,2,0,Everton,3,0,1.0,2.28,55.0,45.0
2004-02-28,2004,Fulham,Man United,1,1,Unknown,0,0,1.0,2.19,52.0,48.0
2004-02-28,2004,Leicester,Wolves,0,0,Unknown,0,0,0.61,0.56,50.8,49.2
2004-02-28,2004,Man City,Chelsea,0,1,Unknown,0,0,2.71,1.53,46.8,53.2
2004-02-29,2004,Leeds,Liverpool,2,2,Unknown,0,0,2.49,1.33,48.7,51.3
2004-02-29,2004,Portsmouth,Newcastle,1,1,Unknown,0,0,1.92,2.17,46.5,53.5
2004-03-03,2004,Birmingham,Middlesbrough,3,1,Birmingham,3,0,3.03,1.04,57.1,42.9
2004-03-06,2004,Birmingham,Bolton,2,0,Birmingham,3,0,2.92,1.98,47.0,53.0
2004-03-09,2004,Middlesbrough,Tottenham,1,0,Middlesbrough,3,0,2.26,2.78,53.9,46.1
2004-03-13,2004,Birmingham,Leicester,0,1,Unknown,0,0,3.1,2.49,50.1,49.9
2004-03-13,2004,Blackburn,Arsenal,0,2,Unknown,0,0,1.12,2.8,48.4,51.6
2004-03-13,2004,Bolton,Chelsea,0,2,Unknown,0,0,0.84,2.95,54.6,45.4
2004-03-13,2004,Charlton,Middlesbrough,1,0,Charlton,3,0,1.31,0.53,51.9,48.1
2004-03-13,2004,Everton,Portsmouth,1,0,Everton,3,0,0.67,2.06,51.0,49.0
2004-03-13,2004,Fulham,Leeds,2,0,Fulham,3,0,2.09,1.53,53.9,46.1
2004-03-14,2004,Man City,Man United,4,1,Man City,3,0,3.31,2.65,52.4,47.6
2004-03-14,2004,Southampton,Liverpool,2,0,Southampton,3,0,0.62,1.13,49.6,50.4
2004-03-14,2004,Tottenham,Newcastle,1,0,Tottenham,3,0,0.87,2.95,53.4,46.6
2004-03-14,2004,Wolves,Aston Villa,0,4,Unknown,0,0,1.86,2.03,55.0,45.0
2004-03-17,2004,Liverpool,Portsmouth,3,0,Liverpool,3,0,3.3,2.48,45.4,54.6
2004-03-20,2004,Arsenal,Bolton,2,1,Arsenal,3,0,1.45,0.71,52.0,48.0
2004-03-20,2004,Aston Villa,Blackburn,0,2,Unknown,0,0,2.02,0.96,45.9,54.1
2004-03-20,2004,Chelsea,Fulham,2,1,Chelsea,3,0,0.62,2.4,47.8,52.2
2004-03-20,2004,Leicester,Everton,1,1,Unknown,0,0,0.95,0.55,53.4,46.6
2004-03-20,2004,Liverpool,Wolves,1,0,Liverpool,3,0,3.46,2.54,58.0,42.0
2004-03-20,2004,Man United,Tottenham,3,0,Man United,3,0,3.4,0.53,58.2,41.8
2004-03-20,2004,Middlesbrough,Birmingham,5,3,Middlesbrough,3,0,0.51,2.14,46.0,54.0
2004-03-20,2004,Newcastle,Charlton,3,1,Newcastle,3,0,3.36,1.41,51.3,48.7
2004-03-21,2004,Portsmouth,Southampton,1,0,Portsmouth,3,0,2.42,2.03,53.7,46.3
2004-03-22,2004,Leeds,Man City,2,1,Leeds,3,0,3.1,2.24,47.2,52.8
2004-03-27,2004,Birmingham,Leeds,4,1,Birmingham,3,0,1.86,1.36,56.5,43.5
2004-03-27,2004,Blackburn,Portsmouth,1,2,Unknown,0,0,2.05,0.77,56.2,43.8
2004-03-27,2004,Charlton,Aston Villa,1,2,Unknown,0,0,1.97,0.67,58.6,41.4
2004-03-27,2004,Chelsea,Wolves,5,2,Chelsea,3,0,2.5,1.97,45.1,54.9
2004-03-27,2004,Everton,Middlesbrough,1,1,Unknown,0,0,0.92,1.8,48.3,51.7
2004-03-27,2004,Man City,Fulham,0,0,Unknown,0,0,0.59,2.36,57.4,42.6
2004-03-27,2004,Southampton,Tottenham,1,0,Southampton,3,0,1.42,1.77,55.1,44.9
2004-03-28,2004,Arsenal,Man United,1,1,Unknown,0,0,2.61,1.56,58.4,41.6
2004-03-28,2004,Bolton,Newcastle,1,0,Bolton,3,0,1.11,1.5,45.9,54.1
2004-03-28,2004,Leicester,Liverpool,0,0,Unknown,0,0,2.52,0.57,54.0,46.0
2004-04-03,2004,Fulham,Birmingham,0,0,Unknown,0,0,3.41,1.34,53.5,46.5
2004-04-03,2004,Middlesbrough,Bolton,2,0,Middlesbrough,3,0,0.78,2.94,45.5,54.5
2004-04-03,2004,Newcastle,Everton,4,2,Newcastle,3,0,2.52,2.68,52.7,47.3
2004-04-03,2004,Tottenham,Chelsea,0,1,Unknown,0,0,1.83,1.32,54.1,45.9
2004-04-03,2004,Wolves,Southampton,1,4,Unknown,0,0,3.1,1.97,47.9,52.1
2004-04-04,2004,Aston Villa,Man City,1,1,Unknown,0,0,1.03,2.62,49.1,50.9
2004-04-04,2004,Liverpool,Blackburn,4,0,Liverpool,3,0,2.58,1.6,54.6,45.4
2004-04-05,2004,Leeds,Leicester,3,2,Leeds,3,0,3.01,0.54,52.0,48.0
2004-04-09,2004,Arsenal,Liverpool,4,2,Arsenal,3,0,3.33,0.69,57.9,42.1
2004-04-09,2004,Everton,Tottenham,3,1,Everton,3,0,2.55,1.78,50.1,49.9
2004-04-10,2004,Birmingham,Man United,1,2,Unknown,0,0,1.99,2.92,49.0,51.0
2004-04-10,2004,Blackburn,Leeds,1,2,Unknown,0,0,2.35,2.23,59.8,40.2
2004-04-10,2004,Bolton,Aston Villa,2,2,Unknown,0,0,3.11,0.68,58.7,41.3
2004-04-10,2004,Charlton,Portsmouth,1,1,Unknown,0,0,2.21,0.97,45.4,54.6
2004-04-10,2004,Chelsea,Middlesbrough,0,0,Unknown,0,0,0.59,2.43,56.6,43.4
2004-04-10,2004,Leicester,Fulham,0,2,Unknown,0,0,3.29,2.6,46.7,53.3
2004-04-10,2004,Man City,Wolves,3,3,Unknown,0,0,2.57,2.04,45.4,54.6
2004-04-11,2004,Newcastle,Arsenal,0,0,Unknown,0,0,2.53,2.11,49.1,50.9
2004-04-12,2004,Aston Villa,Chelsea,3,2,Aston Villa,3,0,1.15,0.57,49.0,51.0
2004-04-12,2004,Fulham,Blackburn,3,4,Unknown,0,0,2.48,2.57,57.3,42.7
2004-04-12,2004,Liverpool,Charlton,0,1,Unknown,0,0,1.68,2.47,55.7,44.3
2004-04-12,2004,Middlesbrough,Southampton,3,1,Middlesbrough,3,0,2.45,1.15,59.7,40.3
2004-04-12,2004,Portsmouth,Birmingham,3,1,Portsmouth,3,0,0.82,2.27,55.7,44.3
2004-04-12,2004,Tottenham,Man City,1,1,Unknown,0,0,2.47,1.04,51.3,48.7
2004-04-12,2004,Wolves,Bolton,1,2,Unknown,0,0,3.5,0.6,55.5,44.5
2004-04-13,2004,Leeds,Everton,1,1,Unknown,0,0,0.64,1.0,60.0,40.0
2004-04-13,2004,Man United,Leicester,1,0,Man United,3,0,3.43,0.95,55.7,44.3
2004-04-16,2004,Arsenal,Leeds,5,0,Arsenal,3,0,1.72,1.34,56.4,43.6
2004-04-17,2004,Blackburn,Leicester,1,0,Blackburn,3,0,3.11,1.55,59.1,40.9
2004-04-17,2004,Bolton,Tottenham,2,0,Bolton,3,0,2.85,1.77,46.7,53.3
2004-04-17,2004,Charlton,Birmingham,1,1,Unknown,0,0,2.2,1.69,55.6,44.4
2004-04-17,2004,Chelsea,Everton,0,0,Unknown,0,0,2.72,1.18,57.8,42.2
2004-04-17,2004,Liverpool,Fulham,0,0,Unknown,0,0,3.14,0.57,59.3,40.7
2004-04-17,2004,Man City,Southampton,1,3,Unknown,0,0,1.71,2.01,48.2,51.8
2004-04-17,2004,Portsmouth,Man United,1,0,Portsmouth,3,0,1.48,1.49,52.6,47.4
2004-04-17,2004,Wolves,Middlesbrough,2,0,Wolves,3,0,2.5,1.25,55.2,44.8
2004-04-18,2004,Aston Villa,Newcastle,0,0,Unknown,0,0,2.92,2.67,48.7,51.3
2004-04-20,2004,Man United,Charlton,2,0,Man United,3,0,2.79,2.37,54.0,46.0
2004-04-24,2004,Everton,Blackburn,0,1,Unknown,0,0,2.89,2.64,48.9,51.1
2004-04-24,2004,Fulham,Charlton,2,0,Fulham,3,0,1.81,1.74,50.0,50.0
